ctas,comm_sm_pct,ar_mib,m,nk,f_gemm,f_comm,iter_ms,energy_mj,base_energy_mj,base_iter_ms,base_clock,dE_vs_auto_pct,is_best_pair_for_workload,is_global_fixed_pair
2,1.9,64,8192,8192,510,705,10.6686,1826.89,1884.15,4.6968,1155,-3.04,False,False
2,1.9,64,8192,8192,510,900,10.6091,1798.98,1884.15,4.6968,1155,-4.52,False,False
2,1.9,64,8192,8192,510,1050,10.5769,1771.12,1884.15,4.6968,1155,-6.00,False,False
2,1.9,64,8192,8192,510,1200,10.5532,1774.90,1884.15,4.6968,1155,-5.80,False,False
2,1.9,64,8192,8192,510,1305,10.5397,1751.22,1884.15,4.6968,1155,-7.06,False,False
2,1.9,64,8192,8192,510,1410,10.5282,1764.03,1884.15,4.6968,1155,-6.38,False,True
2,1.9,64,8192,8192,705,300,12.5602,2119.76,1884.15,4.6968,1155,+12.50,False,False
2,1.9,64,8192,8192,705,510,7.9105,1721.94,1884.15,4.6968,1155,-8.61,False,False
2,1.9,64,8192,8192,705,705,7.8158,1668.99,1884.15,4.6968,1155,-11.42,False,False
2,1.9,64,8192,8192,705,900,7.7562,1640.87,1884.15,4.6968,1155,-12.91,False,False
2,1.9,64,8192,8192,705,1050,7.7241,1612.73,1884.15,4.6968,1155,-14.41,False,False
2,1.9,64,8192,8192,705,1200,7.7004,1616.26,1884.15,4.6968,1155,-14.22,False,False
2,1.9,64,8192,8192,705,1305,7.6868,1592.14,1884.15,4.6968,1155,-15.50,False,False
2,1.9,64,8192,8192,705,1410,7.6754,1604.51,1884.15,4.6968,1155,-14.84,False,False
2,1.9,64,8192,8192,900,300,12.5602,2147.37,1884.15,4.6968,1155,+13.97,False,False
2,1.9,64,8192,8192,900,510,7.6145,1722.37,1884.15,4.6968,1155,-8.59,False,False
2,1.9,64,8192,8192,900,705,6.1976,1588.16,1884.15,4.6968,1155,-15.71,False,False
2,1.9,64,8192,8192,900,900,6.1381,1559.86,1884.15,4.6968,1155,-17.21,False,False
2,1.9,64,8192,8192,900,1050,6.1059,1531.53,1884.15,4.6968,1155,-18.72,False,False
2,1.9,64,8192,8192,900,1200,6.0822,1534.89,1884.15,4.6968,1155,-18.54,False,False
2,1.9,64,8192,8192,900,1305,6.0687,1510.51,1884.15,4.6968,1155,-19.83,False,False
2,1.9,64,8192,8192,900,1410,6.0572,1522.62,1884.15,4.6968,1155,-19.19,False,False
2,1.9,64,8192,8192,1050,300,12.5602,2218.01,1884.15,4.6968,1155,+17.72,False,False
2,1.9,64,8192,8192,1050,510,7.6145,1772.86,1884.15,4.6968,1155,-5.91,False,False
2,1.9,64,8192,8192,1050,705,5.7157,1601.35,1884.15,4.6968,1155,-15.01,False,False
2,1.9,64,8192,8192,1050,900,5.3146,1550.45,1884.15,4.6968,1155,-17.71,False,False
2,1.9,64,8192,8192,1050,1050,5.2824,1521.93,1884.15,4.6968,1155,-19.22,False,False
2,1.9,64,8192,8192,1050,1200,5.2587,1525.12,1884.15,4.6968,1155,-19.06,False,False
2,1.9,64,8192,8192,1050,1305,5.2452,1500.56,1884.15,4.6968,1155,-20.36,True,False
2,1.9,64,8192,8192,1050,1410,5.2337,1512.51,1884.15,4.6968,1155,-19.72,False,False
2,1.9,64,8192,8192,1200,300,12.5602,2525.86,1884.15,4.6968,1155,+34.06,False,False
2,1.9,64,8192,8192,1200,510,7.6145,2060.56,1884.15,4.6968,1155,+9.36,False,False
2,1.9,64,8192,8192,1200,705,5.7157,1881.32,1884.15,4.6968,1155,-0.15,False,False
2,1.9,64,8192,8192,1200,900,4.6830,1784.88,1884.15,4.6968,1155,-5.27,False,False
2,1.9,64,8192,8192,1200,1050,4.6580,1756.68,1884.15,4.6968,1155,-6.77,False,False
2,1.9,64,8192,8192,1200,1200,4.6343,1759.73,1884.15,4.6968,1155,-6.60,False,False
2,1.9,64,8192,8192,1200,1305,4.6208,1735.03,1884.15,4.6968,1155,-7.91,False,False
2,1.9,64,8192,8192,1200,1410,4.6093,1746.84,1884.15,4.6968,1155,-7.29,False,False
2,1.9,128,1024,4096,300,300,24.9952,2106.76,778.28,6.2000,1410,+170.69,False,False
2,1.9,128,1024,4096,300,510,15.1119,1310.23,778.28,6.2000,1410,+68.35,False,False
2,1.9,128,1024,4096,300,705,11.3706,1007.78,778.28,6.2000,1410,+29.49,False,False
2,1.9,128,1024,4096,300,900,9.0945,830.67,778.28,6.2000,1410,+6.73,False,False
2,1.9,128,1024,4096,300,1050,7.8808,710.61,778.28,6.2000,1410,-8.70,False,False
2,1.9,128,1024,4096,300,1200,6.9816,680.27,778.28,6.2000,1410,-12.59,False,False
2,1.9,128,1024,4096,300,1305,6.4666,593.77,778.28,6.2000,1410,-23.71,True,False
2,1.9,128,1024,4096,300,1410,6.0270,614.82,778.28,6.2000,1410,-21.00,False,False
2,1.9,128,1024,4096,510,300,24.9952,2134.49,778.28,6.2000,1410,+174.26,False,False
2,1.9,128,1024,4096,510,510,15.1119,1325.97,778.28,6.2000,1410,+70.37,False,False
2,1.9,128,1024,4096,510,705,11.3706,1018.99,778.28,6.2000,1410,+30.93,False,False
2,1.9,128,1024,4096,510,900,9.0945,839.11,778.28,6.2000,1410,+7.82,False,False
2,1.9,128,1024,4096,510,1050,7.8808,717.58,778.28,6.2000,1410,-7.80,False,False
2,1.9,128,1024,4096,510,1200,6.9816,686.15,778.28,6.2000,1410,-11.84,False,False
2,1.9,128,1024,4096,510,1305,6.4666,599.03,778.28,6.2000,1410,-23.03,False,False
2,1.9,128,1024,4096,510,1410,6.0270,619.54,778.28,6.2000,1410,-20.40,False,True
2,1.9,128,1024,4096,705,300,24.9952,2177.13,778.28,6.2000,1410,+179.74,False,False
2,1.9,128,1024,4096,705,510,15.1119,1351.40,778.28,6.2000,1410,+73.64,False,False
2,1.9,128,1024,4096,705,705,11.3706,1037.90,778.28,6.2000,1410,+33.36,False,False
2,1.9,128,1024,4096,705,900,9.0945,854.06,778.28,6.2000,1410,+9.74,False,False
2,1.9,128,1024,4096,705,1050,7.8808,730.41,778.28,6.2000,1410,-6.15,False,False
2,1.9,128,1024,4096,705,1200,6.9816,697.42,778.28,6.2000,1410,-10.39,False,False
2,1.9,128,1024,4096,705,1305,6.4666,609.40,778.28,6.2000,1410,-21.70,False,False
2,1.9,128,1024,4096,705,1410,6.0270,629.15,778.28,6.2000,1410,-19.16,False,False
2,1.9,128,1024,4096,900,300,24.9952,2225.39,778.28,6.2000,1410,+185.94,False,False
2,1.9,128,1024,4096,900,510,15.1119,1380.46,778.28,6.2000,1410,+77.37,False,False
2,1.9,128,1024,4096,900,705,11.3706,1059.69,778.28,6.2000,1410,+36.16,False,False
2,1.9,128,1024,4096,900,900,9.0945,871.43,778.28,6.2000,1410,+11.97,False,False
2,1.9,128,1024,4096,900,1050,7.8808,745.42,778.28,6.2000,1410,-4.22,False,False
2,1.9,128,1024,4096,900,1200,6.9816,710.68,778.28,6.2000,1410,-8.69,False,False
2,1.9,128,1024,4096,900,1305,6.4666,621.66,778.28,6.2000,1410,-20.12,False,False
2,1.9,128,1024,4096,900,1410,6.0270,640.56,778.28,6.2000,1410,-17.70,False,False
2,1.9,128,1024,4096,1050,300,24.9952,2327.12,778.28,6.2000,1410,+199.01,False,False
2,1.9,128,1024,4096,1050,510,15.1119,1441.91,778.28,6.2000,1410,+85.27,False,False
2,1.9,128,1024,4096,1050,705,11.3706,1105.90,778.28,6.2000,1410,+42.10,False,False
2,1.9,128,1024,4096,1050,900,9.0945,908.37,778.28,6.2000,1410,+16.71,False,False
2,1.9,128,1024,4096,1050,1050,7.8808,777.41,778.28,6.2000,1410,-0.11,False,False
2,1.9,128,1024,4096,1050,1200,6.9816,739.01,778.28,6.2000,1410,-5.05,False,False
2,1.9,128,1024,4096,1050,1305,6.4666,647.89,778.28,6.2000,1410,-16.75,False,False
2,1.9,128,1024,4096,1050,1410,6.0270,664.99,778.28,6.2000,1410,-14.56,False,False
2,1.9,128,1024,4096,1200,300,24.9952,2436.38,778.28,6.2000,1410,+213.05,False,False
2,1.9,128,1024,4096,1200,510,15.1119,1510.91,778.28,6.2000,1410,+94.13,False,False
2,1.9,128,1024,4096,1200,705,11.3706,1159.65,778.28,6.2000,1410,+49.00,False,False
2,1.9,128,1024,4096,1200,900,9.0945,952.85,778.28,6.2000,1410,+22.43,False,False
2,1.9,128,1024,4096,1200,1050,7.8808,816.94,778.28,6.2000,1410,+4.97,False,False
2,1.9,128,1024,4096,1200,1200,6.9816,774.88,778.28,6.2000,1410,-0.44,False,False
2,1.9,128,1024,4096,1200,1305,6.4666,681.66,778.28,6.2000,1410,-12.41,False,False
2,1.9,128,1024,4096,1200,1410,6.0270,696.97,778.28,6.2000,1410,-10.45,False,False
2,1.9,128,1024,4096,1305,300,24.9952,2634.29,778.28,6.2000,1410,+238.48,False,False
2,1.9,128,1024,4096,1305,510,15.1119,1632.60,778.28,6.2000,1410,+109.77,False,False
2,1.9,128,1024,4096,1305,705,11.3706,1252.50,778.28,6.2000,1410,+60.93,False,False
2,1.9,128,1024,4096,1305,900,9.0945,1028.14,778.28,6.2000,1410,+32.10,False,False
2,1.9,128,1024,4096,1305,1050,7.8808,882.88,778.28,6.2000,1410,+13.44,False,False
2,1.9,128,1024,4096,1305,1200,6.9816,833.88,778.28,6.2000,1410,+7.14,False,False
2,1.9,128,1024,4096,1305,1305,6.4666,736.69,778.28,6.2000,1410,-5.34,False,False
2,1.9,128,1024,4096,1305,1410,6.0270,748.61,778.28,6.2000,1410,-3.81,False,False
2,1.9,128,1024,4096,1410,300,24.9952,2840.94,778.28,6.2000,1410,+265.03,False,False
2,1.9,128,1024,4096,1410,510,15.1119,1763.04,778.28,6.2000,1410,+126.53,False,False
2,1.9,128,1024,4096,1410,705,11.3706,1354.09,778.28,6.2000,1410,+73.98,False,False
2,1.9,128,1024,4096,1410,900,9.0945,1112.18,778.28,6.2000,1410,+42.90,False,False
2,1.9,128,1024,4096,1410,1050,7.8808,957.56,778.28,6.2000,1410,+23.04,False,False
2,1.9,128,1024,4096,1410,1200,6.9816,901.63,778.28,6.2000,1410,+15.85,False,False
2,1.9,128,1024,4096,1410,1305,6.4666,800.47,778.28,6.2000,1410,+2.85,False,False
2,1.9,128,1024,4096,1410,1410,6.0270,809.00,778.28,6.2000,1410,+3.95,False,False
2,1.9,128,1024,8192,300,300,24.9952,2212.92,947.90,6.1991,1410,+133.46,False,False
2,1.9,128,1024,8192,300,510,15.1119,1416.39,947.90,6.1991,1410,+49.42,False,False
2,1.9,128,1024,8192,300,705,11.3706,1113.95,947.90,6.1991,1410,+17.52,False,False
2,1.9,128,1024,8192,300,900,9.0945,936.83,947.90,6.1991,1410,-1.17,False,False
2,1.9,128,1024,8192,300,1050,7.8808,816.77,947.90,6.1991,1410,-13.83,False,False
2,1.9,128,1024,8192,300,1200,6.9816,786.43,947.90,6.1991,1410,-17.03,False,False
2,1.9,128,1024,8192,300,1305,6.4666,699.94,947.90,6.1991,1410,-26.16,True,False
2,1.9,128,1024,8192,300,1410,6.0270,720.98,947.90,6.1991,1410,-23.94,False,False
2,1.9,128,1024,8192,510,300,24.9952,2236.85,947.90,6.1991,1410,+135.98,False,False
2,1.9,128,1024,8192,510,510,15.1119,1428.33,947.90,6.1991,1410,+50.68,False,False
2,1.9,128,1024,8192,510,705,11.3706,1121.35,947.90,6.1991,1410,+18.30,False,False
2,1.9,128,1024,8192,510,900,9.0945,941.48,947.90,6.1991,1410,-0.68,False,False
2,1.9,128,1024,8192,510,1050,7.8808,819.94,947.90,6.1991,1410,-13.50,False,False
2,1.9,128,1024,8192,510,1200,6.9816,788.51,947.90,6.1991,1410,-16.81,False,False
2,1.9,128,1024,8192,510,1305,6.4666,701.39,947.90,6.1991,1410,-26.01,False,False
2,1.9,128,1024,8192,510,1410,6.0270,721.90,947.90,6.1991,1410,-23.84,False,True
2,1.9,128,1024,8192,705,300,24.9952,2278.42,947.90,6.1991,1410,+140.37,False,False
2,1.9,128,1024,8192,705,510,15.1119,1452.69,947.90,6.1991,1410,+53.25,False,False
2,1.9,128,1024,8192,705,705,11.3706,1139.20,947.90,6.1991,1410,+20.18,False,False
2,1.9,128,1024,8192,705,900,9.0945,955.36,947.90,6.1991,1410,+0.79,False,False
2,1.9,128,1024,8192,705,1050,7.8808,831.71,947.90,6.1991,1410,-12.26,False,False
2,1.9,128,1024,8192,705,1200,6.9816,798.72,947.90,6.1991,1410,-15.74,False,False
2,1.9,128,1024,8192,705,1305,6.4666,710.70,947.90,6.1991,1410,-25.02,False,False
2,1.9,128,1024,8192,705,1410,6.0270,730.45,947.90,6.1991,1410,-22.94,False,False
2,1.9,128,1024,8192,900,300,24.9952,2327.29,947.90,6.1991,1410,+145.52,False,False
2,1.9,128,1024,8192,900,510,15.1119,1482.35,947.90,6.1991,1410,+56.38,False,False
2,1.9,128,1024,8192,900,705,11.3706,1161.59,947.90,6.1991,1410,+22.54,False,False
2,1.9,128,1024,8192,900,900,9.0945,973.33,947.90,6.1991,1410,+2.68,False,False
2,1.9,128,1024,8192,900,1050,7.8808,847.32,947.90,6.1991,1410,-10.61,False,False
2,1.9,128,1024,8192,900,1200,6.9816,812.58,947.90,6.1991,1410,-14.28,False,False
2,1.9,128,1024,8192,900,1305,6.4666,723.56,947.90,6.1991,1410,-23.67,False,False
2,1.9,128,1024,8192,900,1410,6.0270,742.45,947.90,6.1991,1410,-21.67,False,False
2,1.9,128,1024,8192,1050,300,24.9952,2430.35,947.90,6.1991,1410,+156.39,False,False
2,1.9,128,1024,8192,1050,510,15.1119,1545.14,947.90,6.1991,1410,+63.01,False,False
2,1.9,128,1024,8192,1050,705,11.3706,1209.13,947.90,6.1991,1410,+27.56,False,False
2,1.9,128,1024,8192,1050,900,9.0945,1011.60,947.90,6.1991,1410,+6.72,False,False
2,1.9,128,1024,8192,1050,1050,7.8808,880.64,947.90,6.1991,1410,-7.10,False,False
2,1.9,128,1024,8192,1050,1200,6.9816,842.24,947.90,6.1991,1410,-11.15,False,False
2,1.9,128,1024,8192,1050,1305,6.4666,751.12,947.90,6.1991,1410,-20.76,False,False
2,1.9,128,1024,8192,1050,1410,6.0270,768.22,947.90,6.1991,1410,-18.96,False,False
2,1.9,128,1024,8192,1200,300,24.9952,2563.90,947.90,6.1991,1410,+170.48,False,False
2,1.9,128,1024,8192,1200,510,15.1119,1638.42,947.90,6.1991,1410,+72.85,False,False
2,1.9,128,1024,8192,1200,705,11.3706,1287.17,947.90,6.1991,1410,+35.79,False,False
2,1.9,128,1024,8192,1200,900,9.0945,1080.36,947.90,6.1991,1410,+13.97,False,False
2,1.9,128,1024,8192,1200,1050,7.8808,944.46,947.90,6.1991,1410,-0.36,False,False
2,1.9,128,1024,8192,1200,1200,6.9816,902.39,947.90,6.1991,1410,-4.80,False,False
2,1.9,128,1024,8192,1200,1305,6.4666,809.18,947.90,6.1991,1410,-14.63,False,False
2,1.9,128,1024,8192,1200,1410,6.0270,824.49,947.90,6.1991,1410,-13.02,False,False
2,1.9,128,2048,4096,300,300,24.9952,2140.41,830.91,6.1700,1410,+157.60,False,False
2,1.9,128,2048,4096,300,510,15.1119,1343.87,830.91,6.1700,1410,+61.73,False,False
2,1.9,128,2048,4096,300,705,11.3706,1041.43,830.91,6.1700,1410,+25.34,False,False
2,1.9,128,2048,4096,300,900,9.0945,864.32,830.91,6.1700,1410,+4.02,False,False
2,1.9,128,2048,4096,300,1050,7.8808,744.25,830.91,6.1700,1410,-10.43,False,False
2,1.9,128,2048,4096,300,1200,6.9816,713.92,830.91,6.1700,1410,-14.08,False,False
2,1.9,128,2048,4096,300,1305,6.4666,627.42,830.91,6.1700,1410,-24.49,True,False
2,1.9,128,2048,4096,300,1410,6.0270,648.47,830.91,6.1700,1410,-21.96,False,False
2,1.9,128,2048,4096,510,300,24.9952,2167.01,830.91,6.1700,1410,+160.80,False,False
2,1.9,128,2048,4096,510,510,15.1119,1358.49,830.91,6.1700,1410,+63.49,False,False
2,1.9,128,2048,4096,510,705,11.3706,1051.51,830.91,6.1700,1410,+26.55,False,False
2,1.9,128,2048,4096,510,900,9.0945,871.63,830.91,6.1700,1410,+4.90,False,False
2,1.9,128,2048,4096,510,1050,7.8808,750.09,830.91,6.1700,1410,-9.73,False,False
2,1.9,128,2048,4096,510,1200,6.9816,718.67,830.91,6.1700,1410,-13.51,False,False
2,1.9,128,2048,4096,510,1305,6.4666,631.55,830.91,6.1700,1410,-23.99,False,False
2,1.9,128,2048,4096,510,1410,6.0270,652.06,830.91,6.1700,1410,-21.53,False,True
2,1.9,128,2048,4096,705,300,24.9952,2209.39,830.91,6.1700,1410,+165.90,False,False
2,1.9,128,2048,4096,705,510,15.1119,1383.67,830.91,6.1700,1410,+66.52,False,False
2,1.9,128,2048,4096,705,705,11.3706,1070.17,830.91,6.1700,1410,+28.79,False,False
2,1.9,128,2048,4096,705,900,9.0945,886.33,830.91,6.1700,1410,+6.67,False,False
2,1.9,128,2048,4096,705,1050,7.8808,762.68,830.91,6.1700,1410,-8.21,False,False
2,1.9,128,2048,4096,705,1200,6.9816,729.69,830.91,6.1700,1410,-12.18,False,False
2,1.9,128,2048,4096,705,1305,6.4666,641.67,830.91,6.1700,1410,-22.77,False,False
2,1.9,128,2048,4096,705,1410,6.0270,661.42,830.91,6.1700,1410,-20.40,False,False
2,1.9,128,2048,4096,900,300,24.9952,2257.92,830.91,6.1700,1410,+171.74,False,False
2,1.9,128,2048,4096,900,510,15.1119,1412.98,830.91,6.1700,1410,+70.05,False,False
2,1.9,128,2048,4096,900,705,11.3706,1092.22,830.91,6.1700,1410,+31.45,False,False
2,1.9,128,2048,4096,900,900,9.0945,903.96,830.91,6.1700,1410,+8.79,False,False
2,1.9,128,2048,4096,900,1050,7.8808,777.95,830.91,6.1700,1410,-6.37,False,False
2,1.9,128,2048,4096,900,1200,6.9816,743.21,830.91,6.1700,1410,-10.56,False,False
2,1.9,128,2048,4096,900,1305,6.4666,654.19,830.91,6.1700,1410,-21.27,False,False
2,1.9,128,2048,4096,900,1410,6.0270,673.08,830.91,6.1700,1410,-18.99,False,False
2,1.9,128,2048,4096,1050,300,24.9952,2360.22,830.91,6.1700,1410,+184.05,False,False
2,1.9,128,2048,4096,1050,510,15.1119,1475.02,830.91,6.1700,1410,+77.52,False,False
2,1.9,128,2048,4096,1050,705,11.3706,1139.01,830.91,6.1700,1410,+37.08,False,False
2,1.9,128,2048,4096,1050,900,9.0945,941.47,830.91,6.1700,1410,+13.31,False,False
2,1.9,128,2048,4096,1050,1050,7.8808,810.52,830.91,6.1700,1410,-2.45,False,False
2,1.9,128,2048,4096,1050,1200,6.9816,772.11,830.91,6.1700,1410,-7.08,False,False
2,1.9,128,2048,4096,1050,1305,6.4666,681.00,830.91,6.1700,1410,-18.04,False,False
2,1.9,128,2048,4096,1050,1410,6.0270,698.10,830.91,6.1700,1410,-15.98,False,False
2,1.9,128,2048,4096,1200,300,24.9952,2477.67,830.91,6.1700,1410,+198.19,False,False
2,1.9,128,2048,4096,1200,510,15.1119,1552.20,830.91,6.1700,1410,+86.81,False,False
2,1.9,128,2048,4096,1200,705,11.3706,1200.94,830.91,6.1700,1410,+44.53,False,False
2,1.9,128,2048,4096,1200,900,9.0945,994.13,830.91,6.1700,1410,+19.64,False,False
2,1.9,128,2048,4096,1200,1050,7.8808,858.23,830.91,6.1700,1410,+3.29,False,False
2,1.9,128,2048,4096,1200,1200,6.9816,816.16,830.91,6.1700,1410,-1.77,False,False
2,1.9,128,2048,4096,1200,1305,6.4666,722.95,830.91,6.1700,1410,-12.99,False,False
2,1.9,128,2048,4096,1200,1410,6.0270,738.26,830.91,6.1700,1410,-11.15,False,False
2,1.9,128,2048,4096,1305,300,24.9952,2682.63,830.91,6.1700,1410,+222.85,False,False
2,1.9,128,2048,4096,1305,510,15.1119,1680.94,830.91,6.1700,1410,+102.30,False,False
2,1.9,128,2048,4096,1305,705,11.3706,1300.84,830.91,6.1700,1410,+56.56,False,False
2,1.9,128,2048,4096,1305,900,9.0945,1076.48,830.91,6.1700,1410,+29.55,False,False
2,1.9,128,2048,4096,1305,1050,7.8808,931.22,830.91,6.1700,1410,+12.07,False,False
2,1.9,128,2048,4096,1305,1200,6.9816,882.22,830.91,6.1700,1410,+6.17,False,False
2,1.9,128,2048,4096,1305,1305,6.4666,785.03,830.91,6.1700,1410,-5.52,False,False
2,1.9,128,2048,4096,1305,1410,6.0270,796.95,830.91,6.1700,1410,-4.09,False,False
2,1.9,128,2048,8192,300,300,24.9952,2339.90,1163.39,6.2608,1410,+101.13,False,False
2,1.9,128,2048,8192,300,510,15.1119,1543.37,1163.39,6.2608,1410,+32.66,False,False
2,1.9,128,2048,8192,300,705,11.3706,1240.93,1163.39,6.2608,1410,+6.66,False,False
2,1.9,128,2048,8192,300,900,9.0945,1063.81,1163.39,6.2608,1410,-8.56,False,False
2,1.9,128,2048,8192,300,1050,7.8808,943.75,1163.39,6.2608,1410,-18.88,False,False
2,1.9,128,2048,8192,300,1200,6.9816,913.41,1163.39,6.2608,1410,-21.49,False,False
2,1.9,128,2048,8192,300,1305,6.4666,826.92,1163.39,6.2608,1410,-28.92,False,False
2,1.9,128,2048,8192,300,1410,6.0270,847.96,1163.39,6.2608,1410,-27.11,False,False
2,1.9,128,2048,8192,510,300,24.9952,2359.69,1163.39,6.2608,1410,+102.83,False,False
2,1.9,128,2048,8192,510,510,15.1119,1551.17,1163.39,6.2608,1410,+33.33,False,False
2,1.9,128,2048,8192,510,705,11.3706,1244.19,1163.39,6.2608,1410,+6.95,False,False
2,1.9,128,2048,8192,510,900,9.0945,1064.32,1163.39,6.2608,1410,-8.52,False,False
2,1.9,128,2048,8192,510,1050,7.8808,942.78,1163.39,6.2608,1410,-18.96,False,False
2,1.9,128,2048,8192,510,1200,6.9816,911.35,1163.39,6.2608,1410,-21.66,False,False
2,1.9,128,2048,8192,510,1305,6.4666,824.23,1163.39,6.2608,1410,-29.15,True,False
2,1.9,128,2048,8192,510,1410,6.0270,844.74,1163.39,6.2608,1410,-27.39,False,True
2,1.9,128,2048,8192,705,300,24.9952,2400.13,1163.39,6.2608,1410,+106.30,False,False
2,1.9,128,2048,8192,705,510,15.1119,1574.40,1163.39,6.2608,1410,+35.33,False,False
2,1.9,128,2048,8192,705,705,11.3706,1260.90,1163.39,6.2608,1410,+8.38,False,False
2,1.9,128,2048,8192,705,900,9.0945,1077.07,1163.39,6.2608,1410,-7.42,False,False
2,1.9,128,2048,8192,705,1050,7.8808,953.42,1163.39,6.2608,1410,-18.05,False,False
2,1.9,128,2048,8192,705,1200,6.9816,920.42,1163.39,6.2608,1410,-20.88,False,False
2,1.9,128,2048,8192,705,1305,6.4666,832.41,1163.39,6.2608,1410,-28.45,False,False
2,1.9,128,2048,8192,705,1410,6.0270,852.15,1163.39,6.2608,1410,-26.75,False,False
2,1.9,128,2048,8192,900,300,24.9952,2450.24,1163.39,6.2608,1410,+110.61,False,False
2,1.9,128,2048,8192,900,510,15.1119,1605.30,1163.39,6.2608,1410,+37.98,False,False
2,1.9,128,2048,8192,900,705,11.3706,1284.54,1163.39,6.2608,1410,+10.41,False,False
2,1.9,128,2048,8192,900,900,9.0945,1096.27,1163.39,6.2608,1410,-5.77,False,False
2,1.9,128,2048,8192,900,1050,7.8808,970.27,1163.39,6.2608,1410,-16.60,False,False
2,1.9,128,2048,8192,900,1200,6.9816,935.52,1163.39,6.2608,1410,-19.59,False,False
2,1.9,128,2048,8192,900,1305,6.4666,846.51,1163.39,6.2608,1410,-27.24,False,False
2,1.9,128,2048,8192,900,1410,6.0270,865.40,1163.39,6.2608,1410,-25.61,False,False
2,1.9,128,2048,8192,1050,300,24.9952,2554.46,1163.39,6.2608,1410,+119.57,False,False
2,1.9,128,2048,8192,1050,510,15.1119,1669.26,1163.39,6.2608,1410,+43.48,False,False
2,1.9,128,2048,8192,1050,705,11.3706,1333.25,1163.39,6.2608,1410,+14.60,False,False
2,1.9,128,2048,8192,1050,900,9.0945,1135.71,1163.39,6.2608,1410,-2.38,False,False
2,1.9,128,2048,8192,1050,1050,7.8808,1004.76,1163.39,6.2608,1410,-13.64,False,False
2,1.9,128,2048,8192,1050,1200,6.9816,966.35,1163.39,6.2608,1410,-16.94,False,False
2,1.9,128,2048,8192,1050,1305,6.4666,875.24,1163.39,6.2608,1410,-24.77,False,False
2,1.9,128,2048,8192,1050,1410,6.0270,892.34,1163.39,6.2608,1410,-23.30,False,False
2,1.9,128,2048,8192,1200,300,24.9952,2720.12,1163.39,6.2608,1410,+133.81,False,False
2,1.9,128,2048,8192,1200,510,15.1119,1794.64,1163.39,6.2608,1410,+54.26,False,False
2,1.9,128,2048,8192,1200,705,11.3706,1443.39,1163.39,6.2608,1410,+24.07,False,False
2,1.9,128,2048,8192,1200,900,9.0945,1236.58,1163.39,6.2608,1410,+6.29,False,False
2,1.9,128,2048,8192,1200,1050,7.8808,1100.68,1163.39,6.2608,1410,-5.39,False,False
2,1.9,128,2048,8192,1200,1200,6.9816,1058.61,1163.39,6.2608,1410,-9.01,False,False
2,1.9,128,2048,8192,1200,1305,6.4666,965.40,1163.39,6.2608,1410,-17.02,False,False
2,1.9,128,2048,8192,1200,1410,6.0270,980.71,1163.39,6.2608,1410,-15.70,False,False
2,1.9,128,4096,4096,300,300,24.9952,2207.95,953.14,6.1880,1410,+131.65,False,False
2,1.9,128,4096,4096,300,510,15.1119,1411.42,953.14,6.1880,1410,+48.08,False,False
2,1.9,128,4096,4096,300,705,11.3706,1108.98,953.14,6.1880,1410,+16.35,False,False
2,1.9,128,4096,4096,300,900,9.0945,931.86,953.14,6.1880,1410,-2.23,False,False
2,1.9,128,4096,4096,300,1050,7.8808,811.80,953.14,6.1880,1410,-14.83,False,False
2,1.9,128,4096,4096,300,1200,6.9816,781.46,953.14,6.1880,1410,-18.01,False,False
2,1.9,128,4096,4096,300,1305,6.4666,694.97,953.14,6.1880,1410,-27.09,True,False
2,1.9,128,4096,4096,300,1410,6.0270,716.01,953.14,6.1880,1410,-24.88,False,False
2,1.9,128,4096,4096,510,300,24.9952,2232.22,953.14,6.1880,1410,+134.20,False,False
2,1.9,128,4096,4096,510,510,15.1119,1423.70,953.14,6.1880,1410,+49.37,False,False
2,1.9,128,4096,4096,510,705,11.3706,1116.72,953.14,6.1880,1410,+17.16,False,False
2,1.9,128,4096,4096,510,900,9.0945,936.85,953.14,6.1880,1410,-1.71,False,False
2,1.9,128,4096,4096,510,1050,7.8808,815.31,953.14,6.1880,1410,-14.46,False,False
2,1.9,128,4096,4096,510,1200,6.9816,783.88,953.14,6.1880,1410,-17.76,False,False
2,1.9,128,4096,4096,510,1305,6.4666,696.76,953.14,6.1880,1410,-26.90,False,False
2,1.9,128,4096,4096,510,1410,6.0270,717.27,953.14,6.1880,1410,-24.75,False,True
2,1.9,128,4096,4096,705,300,24.9952,2274.27,953.14,6.1880,1410,+138.61,False,False
2,1.9,128,4096,4096,705,510,15.1119,1448.54,953.14,6.1880,1410,+51.98,False,False
2,1.9,128,4096,4096,705,705,11.3706,1135.05,953.14,6.1880,1410,+19.08,False,False
2,1.9,128,4096,4096,705,900,9.0945,951.21,953.14,6.1880,1410,-0.20,False,False
